instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,hypervolumen,tiempo
Mumford0,12,36,1.01,-0.01,200,150,0.25,0.25,0.3,8896.95,425
Mumford0,12,37,1.01,-0.01,200,150,0.25,0.25,0.3,8896.95,435
Mumford0,12,38,1.01,-0.01,200,150,0.25,0.25,0.3,8896.95,447
Mumford0,12,39,1.01,-0.01,200,150,0.25,0.25,0.3,8896.95,458
Mumford0,12,40,1.01,-0.01,200,150,0.25,0.25,0.3,8897.46,468
Mumford0,12,41,1.01,-0.01,200,150,0.25,0.25,0.3,8897.46,479
Mumford0,12,42,1.01,-0.01,200,150,0.25,0.25,0.3,8909.69,489
Mumford0,12,43,1.01,-0.01,200,150,0.25,0.25,0.3,8909.7,501
Mumford0,12,44,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,511
Mumford0,12,45,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,523
Mumford0,12,46,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,536
Mumford0,12,47,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,546
Mumford0,12,48,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,557
Mumford0,12,49,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,569
Mumford0,12,50,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,580
Mumford0,12,51,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,590
Mumford0,12,52,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,602
Mumford0,12,53,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,614
Mumford0,12,54,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,626
Mumford0,12,55,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,638
Mumford0,12,56,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,650
Mumford0,12,57,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,662
Mumford0,12,58,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,673
Mumford0,12,59,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,684
Mumford0,12,60,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,696
Mumford0,12,61,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,708
Mumford0,12,62,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,720
Mumford0,12,63,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,731
Mumford0,12,64,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,743
Mumford0,12,65,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,754
Mumford0,12,66,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,765
Mumford0,12,67,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,776
Mumford0,12,68,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,787
Mumford0,12,69,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,800
Mumford0,12,70,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,812
Mumford0,12,71,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,823
Mumford0,12,72,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,836
Mumford0,12,73,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,847
Mumford0,12,74,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,857
Mumford0,12,75,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,868
Mumford0,12,76,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,879
Mumford0,12,77,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,891
Mumford0,12,78,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,902
Mumford0,12,79,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,912
Mumford0,12,80,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,923
Mumford0,12,81,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,935
Mumford0,12,82,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,946
Mumford0,12,83,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,957
Mumford0,12,84,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,970
Mumford0,12,85,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,980
Mumford0,12,86,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,991
Mumford0,12,87,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1002
Mumford0,12,88,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1013
Mumford0,12,89,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1025
Mumford0,12,90,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1036
Mumford0,12,91,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1046
Mumford0,12,92,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1057
Mumford0,12,93,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1068
Mumford0,12,94,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1080
Mumford0,12,95,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1091
Mumford0,12,96,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1101
Mumford0,12,97,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1112
Mumford0,12,98,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1123
Mumford0,12,99,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1134
Mumford0,12,100,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1146
Mumford0,12,101,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1157
Mumford0,12,102,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1168
Mumford0,12,103,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1180
Mumford0,12,104,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1191
Mumford0,12,105,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1201
Mumford0,12,106,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1213
Mumford0,12,107,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1224
Mumford0,12,108,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1235
Mumford0,12,109,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1247
Mumford0,12,110,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1258
Mumford0,12,111,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1270
Mumford0,12,112,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1281
Mumford0,12,113,1.01,-0.01,200,150,0.25,0.25,0.3,8909.71,1293
Mumford0,12,114,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1304
Mumford0,12,115,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1315
Mumford0,12,116,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1326
Mumford0,12,117,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1337
Mumford0,12,118,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1348
Mumford0,12,119,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1358
Mumford0,12,120,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1370
Mumford0,12,121,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1380
Mumford0,12,122,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1391
Mumford0,12,123,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1401
Mumford0,12,124,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1412
Mumford0,12,125,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1423
Mumford0,12,126,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1433
Mumford0,12,127,1.01,-0.01,200,150,0.25,0.25,0.3,8909.72,1443
Mumford0,12,128,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1454
Mumford0,12,129,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1466
Mumford0,12,130,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1477
Mumford0,12,131,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1487
Mumford0,12,132,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1498
Mumford0,12,133,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1509
Mumford0,12,134,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1519
Mumford0,12,135,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1530
Mumford0,12,136,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1541
Mumford0,12,137,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1553
Mumford0,12,138,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1564
Mumford0,12,139,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1576
Mumford0,12,140,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1588
Mumford0,12,141,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1599
Mumford0,12,142,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1611
Mumford0,12,143,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1623
Mumford0,12,144,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1634
Mumford0,12,145,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1646
Mumford0,12,146,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1658
Mumford0,12,147,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1669
Mumford0,12,148,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1680
Mumford0,12,149,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1691
Mumford0,12,150,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1703
Mumford0,12,151,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1715
Mumford0,12,152,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1726
Mumford0,12,153,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1738
Mumford0,12,154,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1749
Mumford0,12,155,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1760
Mumford0,12,156,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1772
Mumford0,12,157,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1783
Mumford0,12,158,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1794
Mumford0,12,159,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1805
Mumford0,12,160,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1816
Mumford0,12,161,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1829
Mumford0,12,162,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1840
Mumford0,12,163,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1851
Mumford0,12,164,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1863
Mumford0,12,165,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1874
Mumford0,12,166,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1884
Mumford0,12,167,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1895
Mumford0,12,168,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1905
Mumford0,12,169,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1917
Mumford0,12,170,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1928
Mumford0,12,171,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1940
Mumford0,12,172,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1952
Mumford0,12,173,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1962
Mumford0,12,174,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1974
Mumford0,12,175,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1984
Mumford0,12,176,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,1996
Mumford0,12,177,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2008
Mumford0,12,178,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2019
Mumford0,12,179,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2030
Mumford0,12,180,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2040
Mumford0,12,181,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2052
Mumford0,12,182,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2063
Mumford0,12,183,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2073
Mumford0,12,184,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2084
Mumford0,12,185,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2095
Mumford0,12,186,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2105
Mumford0,12,187,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2117
Mumford0,12,188,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2128
Mumford0,12,189,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2139
Mumford0,12,190,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2151
Mumford0,12,191,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2163
Mumford0,12,192,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2174
Mumford0,12,193,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2184
Mumford0,12,194,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2196
Mumford0,12,195,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2206
Mumford0,12,196,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2217
Mumford0,12,197,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2228
Mumford0,12,198,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2239
Mumford0,12,199,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2250
Mumford0,12,200,1.01,-0.01,200,150,0.25,0.25,0.3,8909.85,2260
Mumford0,23,1,1.01,-0.01,200,150,0.25,0.25,0.3,6739.14,23
Mumford0,23,2,1.01,-0.01,200,150,0.25,0.25,0.3,7186.4,39
Mumford0,23,3,1.01,-0.01,200,150,0.25,0.25,0.3,7352.15,53
Mumford0,23,4,1.01,-0.01,200,150,0.25,0.25,0.3,7613.88,63
Mumford0,23,5,1.01,-0.01,200,150,0.25,0.25,0.3,7821.29,76
Mumford0,23,6,1.01,-0.01,200,150,0.25,0.25,0.3,7962.84,89
Mumford0,23,7,1.01,-0.01,200,150,0.25,0.25,0.3,8283.23,102
Mumford0,23,8,1.01,-0.01,200,150,0.25,0.25,0.3,8359.63,115
Mumford0,23,9,1.01,-0.01,200,150,0.25,0.25,0.3,8550.27,128
Mumford0,23,10,1.01,-0.01,200,150,0.25,0.25,0.3,8552.76,140
Mumford0,23,11,1.01,-0.01,200,150,0.25,0.25,0.3,8554.59,150
Mumford0,23,12,1.01,-0.01,200,150,0.25,0.25,0.3,8555.68,160
Mumford0,23,13,1.01,-0.01,200,150,0.25,0.25,0.3,8596.62,172
Mumford0,23,14,1.01,-0.01,200,150,0.25,0.25,0.3,8625.19,183
Mumford0,23,15,1.01,-0.01,200,150,0.25,0.25,0.3,8627.8,195
Mumford0,23,16,1.01,-0.01,200,150,0.25,0.25,0.3,8629.41,205
Mumford0,23,17,1.01,-0.01,200,150,0.25,0.25,0.3,8630.17,215
Mumford0,23,18,1.01,-0.01,200,150,0.25,0.25,0.3,8684.31,227
Mumford0,23,19,1.01,-0.01,200,150,0.25,0.25,0.3,8685.44,238
Mumford0,23,20,1.01,-0.01,200,150,0.25,0.25,0.3,8685.98,246
Mumford0,23,21,1.01,-0.01,200,150,0.25,0.25,0.3,8700.89,257
Mumford0,23,22,1.01,-0.01,200,150,0.25,0.25,0.3,8701.64,265
Mumford0,23,23,1.01,-0.01,200,150,0.25,0.25,0.3,8701.86,277
Mumford0,23,24,1.01,-0.01,200,150,0.25,0.25,0.3,8702.27,288
Mumford0,23,25,1.01,-0.01,200,150,0.25,0.25,0.3,8756.8,300
Mumford0,23,26,1.01,-0.01,200,150,0.25,0.25,0.3,8810.24,312
Mumford0,23,27,1.01,-0.01,200,150,0.25,0.25,0.3,8876.09,325
Mumford0,23,28,1.01,-0.01,200,150,0.25,0.25,0.3,8876.27,335
Mumford0,23,29,1.01,-0.01,200,150,0.25,0.25,0.3,8876.53,344
Mumford0,23,30,1.01,-0.01,200,150,0.25,0.25,0.3,8877.1,354
Mumford0,23,31,1.01,-0.01,200,150,0.25,0.25,0.3,8878.47,363
Mumford0,23,32,1.01,-0.01,200,150,0.25,0.25,0.3,8878.72,373
Mumford0,23,33,1.01,-0.01,200,150,0.25,0.25,0.3,8880.7,384
Mumford0,23,34,1.01,-0.01,200,150,0.25,0.25,0.3,8880.7,395
Mumford0,23,35,1.01,-0.01,200,150,0.25,0.25,0.3,8880.7,405
Mumford0,23,36,1.01,-0.01,200,150,0.25,0.25,0.3,8880.78,414
Mumford0,23,37,1.01,-0.01,200,150,0.25,0.25,0.3,8880.78,424
Mumford0,23,38,1.01,-0.01,200,150,0.25,0.25,0.3,8880.93,434
Mumford0,23,39,1.01,-0.01,200,150,0.25,0.25,0.3,8880.93,445
Mumford0,23,40,1.01,-0.01,200,150,0.25,0.25,0.3,8881.19,457
Mumford0,23,41,1.01,-0.01,200,150,0.25,0.25,0.3,8881.59,469
Mumford0,23,42,1.01,-0.01,200,150,0.25,0.25,0.3,8881.59,479
Mumford0,23,43,1.01,-0.01,200,150,0.25,0.25,0.3,8881.59,490
Mumford0,23,44,1.01,-0.01,200,150,0.25,0.25,0.3,8881.77,500
Mumford0,23,45,1.01,-0.01,200,150,0.25,0.25,0.3,8892.92,511
Mumford0,23,46,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,523
Mumford0,23,47,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,532
Mumford0,23,48,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,541
Mumford0,23,49,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,552
Mumford0,23,50,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,563
Mumford0,23,51,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,573
Mumford0,23,52,1.01,-0.01,200,150,0.25,0.25,0.3,8892.97,583
Mumford0,23,53,1.01,-0.01,200,150,0.25,0.25,0.3,8893.05,593
Mumford0,23,54,1.01,-0.01,200,150,0.25,0.25,0.3,8893.25,604
Mumford0,23,55,1.01,-0.01,200,150,0.25,0.25,0.3,8893.25,615
Mumford0,23,56,1.01,-0.01,200,150,0.25,0.25,0.3,8893.25,624
Mumford0,23,57,1.01,-0.01,200,150,0.25,0.25,0.3,8893.25,633
Mumford0,23,58,1.01,-0.01,200,150,0.25,0.25,0.3,8893.25,643
Mumford0,23,59,1.01,-0.01,200,150,0.25,0.25,0.3,8893.26,657
Mumford0,23,60,1.01,-0.01,200,150,0.25,0.25,0.3,8958.48,672
Mumford0,23,61,1.01,-0.01,200,150,0.25,0.25,0.3,8998.36,686
Mumford0,23,62,1.01,-0.01,200,150,0.25,0.25,0.3,8998.87,699
Mumford0,23,63,1.01,-0.01,200,150,0.25,0.25,0.3,8998.87,713
Mumford0,23,64,1.01,-0.01,200,150,0.25,0.25,0.3,9064.11,726
Mumford0,23,65,1.01,-0.01,200,150,0.25,0.25,0.3,9065.06,738
Mumford0,23,66,1.01,-0.01,200,150,0.25,0.25,0.3,9065.06,750
Mumford0,23,67,1.01,-0.01,200,150,0.25,0.25,0.3,9091.15,763
Mumford0,23,68,1.01,-0.01,200,150,0.25,0.25,0.3,9091.38,775
Mumford0,23,69,1.01,-0.01,200,150,0.25,0.25,0.3,9091.68,787
Mumford0,23,70,1.01,-0.01,200,150,0.25,0.25,0.3,9091.68,800
Mumford0,23,71,1.01,-0.01,200,150,0.25,0.25,0.3,9091.69,812
Mumford0,23,72,1.01,-0.01,200,150,0.25,0.25,0.3,9091.69,823
Mumford0,23,73,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,834
Mumford0,23,74,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,845
Mumford0,23,75,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,857
Mumford0,23,76,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,870
Mumford0,23,77,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,881
Mumford0,23,78,1.01,-0.01,200,150,0.25,0.25,0.3,9092.15,893
Mumford0,23,79,1.01,-0.01,200,150,0.25,0.25,0.3,9092.5,904
Mumford0,23,80,1.01,-0.01,200,150,0.25,0.25,0.3,9092.62,915
Mumford0,23,81,1.01,-0.01,200,150,0.25,0.25,0.3,9092.62,926
Mumford0,23,82,1.01,-0.01,200,150,0.25,0.25,0.3,9092.62,939
Mumford0,23,83,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,950
Mumford0,23,84,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,963
Mumford0,23,85,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,975
Mumford0,23,86,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,987
Mumford0,23,87,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,998
Mumford0,23,88,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1008
Mumford0,23,89,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1020
Mumford0,23,90,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1032
Mumford0,23,91,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1045
Mumford0,23,92,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1056
Mumford0,23,93,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1067
Mumford0,23,94,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1079
Mumford0,23,95,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1092
Mumford0,23,96,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1106
Mumford0,23,97,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1119
Mumford0,23,98,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1131
Mumford0,23,99,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1143
Mumford0,23,100,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1155
Mumford0,23,101,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1167
Mumford0,23,102,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1182
Mumford0,23,103,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1196
Mumford0,23,104,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1212
Mumford0,23,105,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1226
Mumford0,23,106,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1241
Mumford0,23,107,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1256
Mumford0,23,108,1.01,-0.01,200,150,0.25,0.25,0.3,9092.63,1270
Mumford0,23,109,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1284
Mumford0,23,110,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1299
Mumford0,23,111,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1314
Mumford0,23,112,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1329
Mumford0,23,113,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1345
Mumford0,23,114,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1360
Mumford0,23,115,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1373
Mumford0,23,116,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1387
Mumford0,23,117,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1402
Mumford0,23,118,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1416
Mumford0,23,119,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1431
Mumford0,23,120,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1445
Mumford0,23,121,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1460
Mumford0,23,122,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1475
Mumford0,23,123,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1490
Mumford0,23,124,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1505
Mumford0,23,125,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1521
Mumford0,23,126,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1535
Mumford0,23,127,1.01,-0.01,200,150,0.25,0.25,0.3,9092.65,1550
Mumford0,23,128,1.01,-0.01,200,150,0.25,0.25,0.3,9092.72,1565
Mumford0,23,129,1.01,-0.01,200,150,0.25,0.25,0.3,9092.72,1579
Mumford0,23,130,1.01,-0.01,200,150,0.25,0.25,0.3,9092.72,1595
Mumford0,23,131,1.01,-0.01,200,150,0.25,0.25,0.3,9092.72,1611
Mumford0,23,132,1.01,-0.01,200,150,0.25,0.25,0.3,9146.53,1626
Mumford0,23,133,1.01,-0.01,200,150,0.25,0.25,0.3,9146.53,1640
Mumford0,23,134,1.01,-0.01,200,150,0.25,0.25,0.3,9146.54,1654
Mumford0,23,135,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1670
Mumford0,23,136,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1685
Mumford0,23,137,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1701
Mumford0,23,138,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1716
Mumford0,23,139,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1730
Mumford0,23,140,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1746
Mumford0,23,141,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1761
Mumford0,23,142,1.01,-0.01,200,150,0.25,0.25,0.3,9146.55,1776
Mumford0,23,143,1.01,-0.01,200,150,0.25,0.25,0.3,9147.5,1792
Mumford0,23,144,1.01,-0.01,200,150,0.25,0.25,0.3,9147.5,1807
Mumford0,23,145,1.01,-0.01,200,150,0.25,0.25,0.3,9168.69,1822
Mumford0,23,146,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1837
Mumford0,23,147,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1851
Mumford0,23,148,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1866
Mumford0,23,149,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1882
Mumford0,23,150,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1897
Mumford0,23,151,1.01,-0.01,200,150,0.25,0.25,0.3,9169.23,1913
Mumford0,23,152,1.01,-0.01,200,150,0.25,0.25,0.3,9169.27,1928
Mumford0,23,153,1.01,-0.01,200,150,0.25,0.25,0.3,9169.61,1943
Mumford0,23,154,1.01,-0.01,200,150,0.25,0.25,0.3,9169.63,1958
Mumford0,23,155,1.01,-0.01,200,150,0.25,0.25,0.3,9169.66,1974
Mumford0,23,156,1.01,-0.01,200,150,0.25,0.25,0.3,9169.66,1989
Mumford0,23,157,1.01,-0.01,200,150,0.25,0.25,0.3,9169.66,2003
Mumford0,23,158,1.01,-0.01,200,150,0.25,0.25,0.3,9170.02,2018
Mumford0,23,159,1.01,-0.01,200,150,0.25,0.25,0.3,9170.02,2032
Mumford0,23,160,1.01,-0.01,200,150,0.25,0.25,0.3,9170.02,2046
Mumford0,23,161,1.01,-0.01,200,150,0.25,0.25,0.3,9170.05,2060
Mumford0,23,162,1.01,-0.01,200,150,0.25,0.25,0.3,9170.05,2075
